Entity,Code,Year,OilConsumption,CountryCode
Ireland,IRL,2012,79.45584106,IE
Ireland,IRL,2013,79.51541901,IE
Ireland,IRL,2014,78.56532288,IE
Ireland,IRL,2015,82.39286041,IE
Ireland,IRL,2016,86.18897247,IE
Ireland,IRL,2017,85.5835495,IE
Ireland,IRL,2018,88.83021545,IE
Ireland,IRL,2019,88.05554199,IE
Ireland,IRL,2020,75.17661285,IE
Ireland,IRL,2021,76.42920685,IE
Israel,ISR,1965,40.27698135,IL
Israel,ISR,1966,41.69531631,IL
Israel,ISR,1967,50.67412949,IL
Israel,ISR,1968,51.30147934,IL
Israel,ISR,1969,58.12165833,IL
Israel,ISR,1970,62.26057816,IL
Israel,ISR,1971,70.90864563,IL
Israel,ISR,1972,67.12220001,IL
Israel,ISR,1973,72.30361176,IL
Israel,ISR,1974,72.49729919,IL
Israel,ISR,1975,74.56834412,IL
Israel,ISR,1976,76.48452759,IL
Israel,ISR,1977,80.34449005,IL
Israel,ISR,1978,87.78669739,IL
Israel,ISR,1979,90.86662292,IL
Israel,ISR,1980,92.54658508,IL
Israel,ISR,1981,94.1193161,IL
Israel,ISR,1982,94.85221863,IL
Israel,ISR,1983,89.02868652,IL
Israel,ISR,1984,85.7131424,IL
Israel,ISR,1985,76.26488495,IL
Israel,ISR,1986,79.10622406,IL
Israel,ISR,1987,84.97657013,IL
Israel,ISR,1988,94.02596283,IL
Israel,ISR,1989,97.61043549,IL
Israel,ISR,1990,101.248909,IL
Israel,ISR,1991,101.1515427,IL
Israel,ISR,1992,116.1512146,IL
Israel,ISR,1993,124.5614777,IL
Israel,ISR,1994,129.3041687,IL
Israel,ISR,1995,146.8770447,IL
Israel,ISR,1996,143.8628082,IL
Israel,ISR,1997,157.6580658,IL
Israel,ISR,1998,164.6537323,IL
Israel,ISR,1999,174.3319702,IL
Israel,ISR,2000,154.4440613,IL
Israel,ISR,2001,143.0897675,IL
Israel,ISR,2002,142.7264862,IL
Israel,ISR,2003,146.5262451,IL
Israel,ISR,2004,139.085907,IL
Israel,ISR,2005,136.4540558,IL
Israel,ISR,2006,130.6855164,IL
Israel,ISR,2007,135.5634766,IL
Israel,ISR,2008,134.5922852,IL
Israel,ISR,2009,124.9269028,IL
Israel,ISR,2010,123.8481903,IL
Israel,ISR,2011,129.7403107,IL
Israel,ISR,2012,154.5667419,IL
Israel,ISR,2013,117.3222809,IL
Israel,ISR,2014,109.4414063,IL
Israel,ISR,2015,116.4035034,IL
Israel,ISR,2016,119.4904404,IL
Israel,ISR,2017,124.5735168,IL
Israel,ISR,2018,125.8582001,IL
Israel,ISR,2019,127.130394,IL
Israel,ISR,2020,110.1311569,IL
Israel,ISR,2021,114.741806,IL
Italy,ITA,1965,610.7382813,IT
Italy,ITA,1966,673.4346924,IT
Italy,ITA,1967,745.3648682,IT
Italy,ITA,1968,821.8543091,IT
Italy,ITA,1969,905.2703247,IT
Italy,ITA,1970,1024.059204,IT
Italy,ITA,1971,1101.370605,IT
Italy,ITA,1972,1156.251587,IT
Italy,ITA,1973,1217.019409,IT
Italy,ITA,1974,1184.078003,IT
Italy,ITA,1975,1112.073853,IT
Italy,ITA,1976,1162.11084,IT
Italy,ITA,1977,1130.088745,IT
Italy,ITA,1978,1186.675659,IT
Italy,ITA,1979,1225.94458,IT
Italy,ITA,1980,1163.881226,IT
Italy,ITA,1981,1138.734741,IT
Italy,ITA,1982,1081.306274,IT
Italy,ITA,1983,1053.436401,IT
Italy,ITA,1984,1005.087952,IT
Italy,ITA,1985,999.8842163,IT
Italy,ITA,1986,1023.836426,IT
Italy,ITA,1987,1067.588623,IT
Italy,ITA,1988,1086.691528,IT
Italy,ITA,1989,1118.121094,IT
Italy,ITA,1990,1127.53186,IT
Italy,ITA,1991,1134.522461,IT
Italy,ITA,1992,1150.391724,IT
Italy,ITA,1993,1119.796265,IT
Italy,ITA,1994,1116.119507,IT
Italy,ITA,1995,1153.953613,IT
Italy,ITA,1996,1134.067627,IT
Italy,ITA,1997,1145.13855,IT
Italy,ITA,1998,1141.958618,IT
Italy,ITA,1999,1132.525635,IT
Italy,ITA,2000,1124.702759,IT
Italy,ITA,2001,1102.603394,IT
Italy,ITA,2002,1106.427734,IT
Italy,ITA,2003,1095.877197,IT
Italy,ITA,2004,1072.420044,IT
Italy,ITA,2005,1039.466675,IT
Italy,ITA,2006,1038.177246,IT
Italy,ITA,2007,1005.711914,IT
Italy,ITA,2008,946.6116333,IT
Italy,ITA,2009,875.9915771,IT
Italy,ITA,2010,853.3911743,IT
Italy,ITA,2011,828.8806152,IT
Italy,ITA,2012,772.2136841,IT
Italy,ITA,2013,706.4804077,IT
Italy,ITA,2014,671.2789917,IT
Italy,ITA,2015,710.4441528,IT
Italy,ITA,2016,704.789917,IT
Italy,ITA,2017,713.6948853,IT
Italy,ITA,2018,730.328125,IT
Italy,ITA,2019,709.052002,IT
Italy,ITA,2020,585.4916382,IT
Italy,ITA,2021,652.2991943,IT
Japan,JPN,1965,1013.770325,JP
Japan,JPN,1966,1155.058716,JP
Japan,JPN,1967,1417.968384,JP
Japan,JPN,1968,1645.999146,JP
Japan,JPN,1969,1948.934814,JP
Japan,JPN,1970,2296.707764,JP
Japan,JPN,1971,2535.339844,JP
Japan,JPN,1972,2708.699219,JP
Japan,JPN,1973,3111.068115,JP
Japan,JPN,1974,2995.798096,JP
Japan,JPN,1975,2827.112793,JP
Japan,JPN,1976,2940.281494,JP
Japan,JPN,1977,3019.248535,JP
Japan,JPN,1978,3123.15918,JP
Japan,JPN,1979,3155.786377,JP
Japan,JPN,1980,2837.012695,JP
Japan,JPN,1981,2681.805908,JP
Japan,JPN,1982,2498.635742,JP
Japan,JPN,1983,2498.727783,JP
Japan,JPN,1984,2643.381104,JP
Japan,JPN,1985,2509.713135,JP
Japan,JPN,1986,2534.758789,JP
Japan,JPN,1987,2547.061279,JP
Japan,JPN,1988,2738.848633,JP
Japan,JPN,1989,2846.182617,JP
Japan,JPN,1990,2963.16333,JP
Japan,JPN,1991,2995.824707,JP
Japan,JPN,1992,3063.815918,JP
Japan,JPN,1993,3000.457275,JP
Japan,JPN,1994,3171.630859,JP
Japan,JPN,1995,3290.451904,JP
Japan,JPN,1996,3314.044434,JP
Japan,JPN,1997,3277.962158,JP
Japan,JPN,1998,3161.262695,JP
Japan,JPN,1999,3213.810303,JP
Japan,JPN,2000,3168.357422,JP
Japan,JPN,2001,3073.678223,JP
Japan,JPN,2002,3052.656982,JP
Japan,JPN,2003,3124.677734,JP
Japan,JPN,2004,3042.726807,JP
Japan,JPN,2005,2995.735596,JP
Japan,JPN,2006,2888.419678,JP
Japan,JPN,2007,2798.975098,JP
Japan,JPN,2008,2695.13208,JP
Japan,JPN,2009,2415.50708,JP
Japan,JPN,2010,2438.675049,JP
Japan,JPN,2011,2438.133789,JP
Japan,JPN,2012,2602.730469,JP
Japan,JPN,2013,2488.522461,JP
Japan,JPN,2014,2363.367432,JP
Japan,JPN,2015,2268.357422,JP
Japan,JPN,2016,2201.723389,JP
Japan,JPN,2017,2169.759277,JP
Japan,JPN,2018,2099.697021,JP
Japan,JPN,2019,2033.959717,JP
Japan,JPN,2020,1801.911743,JP
Japan,JPN,2021,1836.764771,JP
Kazakhstan,KAZ,1985,246.8878784,KZ
Kazakhstan,KAZ,1986,224.8872986,KZ
Kazakhstan,KAZ,1987,217.355072,KZ
Kazakhstan,KAZ,1988,218.2515411,KZ
Kazakhstan,KAZ,1989,222.7152252,KZ
Kazakhstan,KAZ,1990,256.3273315,KZ
Kazakhstan,KAZ,1991,258.597168,KZ
Kazakhstan,KAZ,1992,241.5883789,KZ
Kazakhstan,KAZ,1993,186.6075134,KZ
Kazakhstan,KAZ,1994,146.302597,KZ
Kazakhstan,KAZ,1995,143.0071716,KZ
Kazakhstan,KAZ,1996,120.9072647,KZ
Kazakhstan,KAZ,1997,121.6477737,KZ
Kazakhstan,KAZ,1998,101.1080093,KZ
Kazakhstan,KAZ,1999,83.37866211,KZ
Kazakhstan,KAZ,2000,92.21460724,KZ
Kazakhstan,KAZ,2001,92.17118073,KZ
Kazakhstan,KAZ,2002,94.16744995,KZ
Kazakhstan,KAZ,2003,102.7320862,KZ
Kazakhstan,KAZ,2004,108.9795151,KZ
Kazakhstan,KAZ,2005,111.7533951,KZ
Kazakhstan,KAZ,2006,127.9723206,KZ
Kazakhstan,KAZ,2007,138.7329407,KZ
Kazakhstan,KAZ,2008,138.6758118,KZ
Kazakhstan,KAZ,2009,112.7256546,KZ
Kazakhstan,KAZ,2010,116.2982635,KZ
Kazakhstan,KAZ,2011,154.1217499,KZ
Kazakhstan,KAZ,2012,164.6204834,KZ
Kazakhstan,KAZ,2013,167.6726379,KZ
Kazakhstan,KAZ,2014,171.7067871,KZ
Kazakhstan,KAZ,2015,160.7189026,KZ
Kazakhstan,KAZ,2016,167.9936981,KZ
Kazakhstan,KAZ,2017,171.3092957,KZ
Kazakhstan,KAZ,2018,184.0974274,KZ
Kazakhstan,KAZ,2019,186.8005829,KZ
Kazakhstan,KAZ,2020,164.2102356,KZ
Kazakhstan,KAZ,2021,175.2711792,KZ
Kuwait,KWT,1965,61.9600563,KW
Kuwait,KWT,1966,60.27144241,KW
Kuwait,KWT,1967,58.63242722,KW
Kuwait,KWT,1968,57.05615234,KW
Kuwait,KWT,1969,55.53031921,KW
Kuwait,KWT,1970,54.05602646,KW
Kuwait,KWT,1971,53.16879272,KW
Kuwait,KWT,1972,57.33178329,KW
Kuwait,KWT,1973,54.19715118,KW
Kuwait,KWT,1974,49.55657196,KW
Kuwait,KWT,1975,38.492836,KW
Kuwait,KWT,1976,45.59045792,KW
Kuwait,KWT,1977,44.11576843,KW
Kuwait,KWT,1978,47.56355286,KW
Kuwait,KWT,1979,53.34272766,KW
Kuwait,KWT,1980,46.04956818,KW
Kuwait,KWT,1981,64.21076202,KW
Kuwait,KWT,1982,72.00997925,KW
Kuwait,KWT,1983,79.70098114,KW
Kuwait,KWT,1984,84.21019745,KW
Kuwait,KWT,1985,80.65509033,KW
Kuwait,KWT,1986,83.61339569,KW
Kuwait,KWT,1987,82.1062088,KW
Kuwait,KWT,1988,79.01364899,KW
Kuwait,KWT,1989,77.53028107,KW
Kuwait,KWT,1990,51.68767166,KW
Kuwait,KWT,1991,41.37069702,KW
Kuwait,KWT,1992,56.78526688,KW
Kuwait,KWT,1993,48.68290329,KW
Kuwait,KWT,1994,60.2195015,KW
Kuwait,KWT,1995,62.40876007,KW
Kuwait,KWT,1996,60.65110016,KW
Kuwait,KWT,1997,66.98625183,KW
Kuwait,KWT,1998,100.8192062,KW
Kuwait,KWT,1999,115.729126,KW
Kuwait,KWT,2000,120.7428513,KW
Kuwait,KWT,2001,124.0545807,KW
Kuwait,KWT,2002,144.0812836,KW
Kuwait,KWT,2003,176.0896149,KW
Kuwait,KWT,2004,199.287735,KW
Kuwait,KWT,2005,217.2430878,KW
Kuwait,KWT,2006,203.2084808,KW
Kuwait,KWT,2007,204.9856873,KW
Kuwait,KWT,2008,216.8123932,KW
Kuwait,KWT,2009,230.9221344,KW
Kuwait,KWT,2010,253.1643677,KW
Kuwait,KWT,2011,244.8292236,KW
Kuwait,KWT,2012,244.2398071,KW
Kuwait,KWT,2013,248.6703491,KW
Kuwait,KWT,2014,255.3682251,KW
Kuwait,KWT,2015,248.3665009,KW
Kuwait,KWT,2016,234.4189911,KW
Kuwait,KWT,2017,244.8182373,KW
Kuwait,KWT,2018,252.0275421,KW
Kuwait,KWT,2019,244.589035,KW
Kuwait,KWT,2020,226.3958435,KW
Kuwait,KWT,2021,231.5082397,KW
Latvia,LVA,1985,67.93238831,LV
Latvia,LVA,1986,57.17031097,LV
Latvia,LVA,1987,46.47370911,LV
Latvia,LVA,1988,41.67108536,LV
Latvia,LVA,1989,41.65625381,LV
Latvia,LVA,1990,39.2461853,LV
Latvia,LVA,1991,38.0529213,LV
Latvia,LVA,1992,29.10619164,LV
Latvia,LVA,1993,26.01438141,LV
Latvia,LVA,1994,24.65197372,LV
Latvia,LVA,1995,22.18566132,LV
Latvia,LVA,1996,23.34349251,LV
Latvia,LVA,1997,20.72615051,LV
Latvia,LVA,1998,19.79525375,LV
Latvia,LVA,1999,18.43733025,LV
Latvia,LVA,2000,15.13917542,LV
Latvia,LVA,2001,17.65484619,LV
Latvia,LVA,2002,17.52923965,LV
Latvia,LVA,2003,17.69322777,LV
Latvia,LVA,2004,18.99034882,LV
Latvia,LVA,2005,20.10465813,LV
Latvia,LVA,2006,18.92614937,LV
Latvia,LVA,2007,20.55805588,LV
Latvia,LVA,2008,20.17895508,LV
Latvia,LVA,2009,18.38289833,LV
Latvia,LVA,2010,20.73868942,LV
Latvia,LVA,2011,19.04062462,LV
Latvia,LVA,2012,19.01383591,LV
Latvia,LVA,2013,19.21660423,LV
Latvia,LVA,2014,19.32151031,LV
Latvia,LVA,2015,20.29112625,LV
Latvia,LVA,2016,20.93283272,LV
Latvia,LVA,2017,21.37905502,LV
Latvia,LVA,2018,19.07507324,LV
Latvia,LVA,2019,21.87776947,LV
Latvia,LVA,2020,19.05613327,LV
Latvia,LVA,2021,19.35628891,LV
Lithuania,LTU,1985,102.3819275,LT
Lithuania,LTU,1986,85.66668701,LT
Lithuania,LTU,1987,94.00656128,LT
Lithuania,LTU,1988,90.39178467,LT
Lithuania,LTU,1989,92.73804474,LT
Lithuania,LTU,1990,88.64613342,LT
Lithuania,LTU,1991,97.50745392,LT
Lithuania,LTU,1992,51.24435043,LT
Lithuania,LTU,1993,44.57831955,LT
Lithuania,LTU,1994,41.33185196,LT
Lithuania,LTU,1995,37.49481964,LT
Lithuania,LTU,1996,38.91349792,LT
Lithuania,LTU,1997,38.54564285,LT
Lithuania,LTU,1998,44.21773529,LT
Lithuania,LTU,1999,36.40574265,LT
Lithuania,LTU,2000,28.06077003,LT
Lithuania,LTU,2001,32.30992126,LT
Lithuania,LTU,2002,29.91212654,LT
Lithuania,LTU,2003,28.64582253,LT
Lithuania,LTU,2004,30.69817734,LT
Lithuania,LTU,2005,32.7646637,LT
Lithuania,LTU,2006,32.96340942,LT
Lithuania,LTU,2007,32.46179199,LT
Lithuania,LTU,2008,35.33960724,LT
Lithuania,LTU,2009,30.29568291,LT
Lithuania,LTU,2010,31.22279549,LT
Lithuania,LTU,2011,30.18122864,LT
Lithuania,LTU,2012,30.91719246,LT
Lithuania,LTU,2013,30.04501534,LT
Lithuania,LTU,2014,29.44013786,LT
Lithuania,LTU,2015,32.18552399,LT
Lithuania,LTU,2016,34.99658585,LT
Lithuania,LTU,2017,36.39949036,LT
Lithuania,LTU,2018,38.39896774,LT
Lithuania,LTU,2019,38.34465408,LT
Lithuania,LTU,2020,36.09328842,LT
Lithuania,LTU,2021,37.69303131,LT
Lower-middle-income countries,,1965,531.8170776,
Lower-middle-income countries,,1966,597.1140137,
Lower-middle-income countries,,1967,624.5437012,
Lower-middle-income countries,,1968,682.6402588,
Lower-middle-income countries,,1969,733.3375854,
Lower-middle-income countries,,1970,786.4725952,
Lower-middle-income countries,,1971,832.3791504,
Lower-middle-income countries,,1972,883.1918945,
Lower-middle-income countries,,1973,968.7840576,
Lower-middle-income countries,,1974,980.6724854,
Lower-middle-income countries,,1975,1067.221802,
Lower-middle-income countries,,1976,1130.322754,
Lower-middle-income countries,,1977,1256.890625,
Lower-middle-income countries,,1978,1325.392822,
Lower-middle-income countries,,1979,1427.737671,
Lower-middle-income countries,,1980,1456.932983,
Lower-middle-income countries,,1981,1528.649536,
Lower-middle-income countries,,1982,1619.68396,
Lower-middle-income countries,,1983,1757.567261,
Lower-middle-income countries,,1984,1858.213257,
Lower-middle-income countries,,1985,2824.977783,
Lower-middle-income countries,,1986,2840.412354,
Lower-middle-income countries,,1987,2965.810791,
Lower-middle-income countries,,1988,2995.461182,
Lower-middle-income countries,,1989,3111.416016,
Lower-middle-income countries,,1990,3311.839111,
Lower-middle-income countries,,1991,3337.915283,
Lower-middle-income countries,,1992,3212.662842,
Lower-middle-income countries,,1993,3197.426025,
Lower-middle-income countries,,1994,3251.679443,
Lower-middle-income countries,,1995,3446.056152,
Lower-middle-income countries,,1996,3513.04834,
Lower-middle-income countries,,1997,3749.853271,
Lower-middle-income countries,,1998,3793.697998,
Lower-middle-income countries,,1999,3915.864746,
Lower-middle-income countries,,2000,4037.518066,
Lower-middle-income countries,,2001,4097.3125,
Lower-middle-income countries,,2002,4146.133789,
Lower-middle-income countries,,2003,4191.938965,
Lower-middle-income countries,,2004,4406.829102,
Lower-middle-income countries,,2005,4500.765137,
Lower-middle-income countries,,2006,4649.005371,
Lower-middle-income countries,,2007,4896.192383,
Lower-middle-income countries,,2008,5058.544922,
Lower-middle-income countries,,2009,5163.606445,
Lower-middle-income countries,,2010,5238.641113,
Lower-middle-income countries,,2011,5432.491211,
Lower-middle-income countries,,2012,5640.61084,
Lower-middle-income countries,,2013,5724.492188,
Lower-middle-income countries,,2014,5749.724609,
Lower-middle-income countries,,2015,5876.416992,
Lower-middle-income countries,,2016,6175.689941,
Lower-middle-income countries,,2017,6363.283691,
Lower-middle-income countries,,2018,6476.720215,
Lower-middle-income countries,,2019,6545.559082,
Lower-middle-income countries,,2020,5897.960449,
Lower-middle-income countries,,2021,6147.361816,
Luxembourg,LUX,1965,9.832364082,LU
Luxembourg,LUX,1966,11.18957233,LU
Luxembourg,LUX,1967,12.35804367,LU
Luxembourg,LUX,1968,13.64163399,LU
Luxembourg,LUX,1969,15.10454082,LU
Luxembourg,LUX,1970,16.02329063,LU
Luxembourg,LUX,1971,16.68126488,LU
Luxembourg,LUX,1972,17.51691055,LU
Luxembourg,LUX,1973,19.46494484,LU
Luxembourg,LUX,1974,17.50473785,LU
Luxembourg,LUX,1975,15.61211014,LU
Luxembourg,LUX,1976,16.90721893,LU
Luxembourg,LUX,1977,16.63233185,LU
Luxembourg,LUX,1978,16.74996758,LU
Luxembourg,LUX,1979,15.52521706,LU
Luxembourg,LUX,1980,12.98822975,LU
Luxembourg,LUX,1981,12.48187637,LU
Luxembourg,LUX,1982,12.34653378,LU
Luxembourg,LUX,1983,11.75856781,LU
Luxembourg,LUX,1984,11.77935314,LU
Luxembourg,LUX,1985,12.51787186,LU
Luxembourg,LUX,1986,13.63557053,LU
Luxembourg,LUX,1987,15.45623875,LU
Luxembourg,LUX,1988,15.8657589,LU
Luxembourg,LUX,1989,17.43658447,LU
Luxembourg,LUX,1990,19.12521744,LU
Luxembourg,LUX,1991,22.28312874,LU
Luxembourg,LUX,1992,22.93274879,LU
Luxembourg,LUX,1993,22.86836052,LU
Luxembourg,LUX,1994,22.84243965,LU
Luxembourg,LUX,1995,21.41086769,LU
Luxembourg,LUX,1996,22.17652512,LU
Luxembourg,LUX,1997,23.15890503,LU
Luxembourg,LUX,1998,24.09102821,LU
Luxembourg,LUX,1999,25.73942566,LU
Luxembourg,LUX,2000,27.6108017,LU
Luxembourg,LUX,2001,29.31097794,LU
Luxembourg,LUX,2002,29.86881065,LU
Luxembourg,LUX,2003,32.06684875,LU
Luxembourg,LUX,2004,36.37138367,LU
Luxembourg,LUX,2005,37.35665894,LU
Luxembourg,LUX,2006,35.52233124,LU
Luxembourg,LUX,2007,34.57503128,LU
Luxembourg,LUX,2008,34.84931183,LU
Luxembourg,LUX,2009,32.62504578,LU
Luxembourg,LUX,2010,34.16720963,LU
Luxembourg,LUX,2011,34.88954926,LU
Luxembourg,LUX,2012,33.67271805,LU
Luxembourg,LUX,2013,33.11226273,LU
Luxembourg,LUX,2014,31.91731453,LU
Luxembourg,LUX,2015,31.35544777,LU
Luxembourg,LUX,2016,31.31254196,LU
Luxembourg,LUX,2017,32.77561569,LU
Luxembourg,LUX,2018,34.67889786,LU
Luxembourg,LUX,2019,35.05653763,LU
Luxembourg,LUX,2020,28.41914749,LU
Luxembourg,LUX,2021,29.30081749,LU
Malaysia,MYS,1965,31.17620468,MY
Malaysia,MYS,1966,35.99365616,MY
Malaysia,MYS,1967,38.8187027,MY
Malaysia,MYS,1968,39.98574448,MY
Malaysia,MYS,1969,43.46176147,MY
Malaysia,MYS,1970,40.4412384,MY
Malaysia,MYS,1971,45.04363632,MY
Malaysia,MYS,1972,49.28976059,MY
Malaysia,MYS,1973,52.43880081,MY
Malaysia,MYS,1974,52.28298187,MY
Malaysia,MYS,1975,54.68143463,MY
Malaysia,MYS,1976,61.35861588,MY
Malaysia,MYS,1977,73.67142487,MY
Malaysia,MYS,1978,78.81282043,MY
Malaysia,MYS,1979,88.16213226,MY
Malaysia,MYS,1980,95.8480835,MY
Malaysia,MYS,1981,103.3168488,MY
Malaysia,MYS,1982,107.1890411,MY
Malaysia,MYS,1983,114.6193008,MY
Malaysia,MYS,1984,112.6636353,MY
Malaysia,MYS,1985,110.8479004,MY
Malaysia,MYS,1986,102.0538177,MY
Malaysia,MYS,1987,104.552597,MY
Malaysia,MYS,1988,111.7066956,MY
Malaysia,MYS,1989,115.9002151,MY
Malaysia,MYS,1990,134.5719452,MY
Malaysia,MYS,1991,152.9530334,MY
Malaysia,MYS,1992,181.018219,MY
Malaysia,MYS,1993,186.7193451,MY
Malaysia,MYS,1994,196.5406036,MY
Malaysia,MYS,1995,224.8055573,MY
Malaysia,MYS,1996,246.5056915,MY
Malaysia,MYS,1997,281.9683838,MY
Malaysia,MYS,1998,257.7465515,MY
Malaysia,MYS,1999,251.903717,MY
Malaysia,MYS,2000,272.3584595,MY
Malaysia,MYS,2001,294.6238708,MY
Malaysia,MYS,2002,318.8247986,MY
Malaysia,MYS,2003,333.6098633,MY
Malaysia,MYS,2004,349.694397,MY
Malaysia,MYS,2005,362.2037659,MY
Malaysia,MYS,2006,351.2652893,MY
Malaysia,MYS,2007,374.6262817,MY
Malaysia,MYS,2008,358.6248474,MY
Malaysia,MYS,2009,355.8356323,MY
Malaysia,MYS,2010,358.8977661,MY
Malaysia,MYS,2011,366.6070251,MY
Malaysia,MYS,2012,401.8241272,MY
Malaysia,MYS,2013,427.3640137,MY
Malaysia,MYS,2014,429.1303101,MY
Malaysia,MYS,2015,398.5016174,MY
Malaysia,MYS,2016,443.6483154,MY
Malaysia,MYS,2017,417.3346252,MY
Malaysia,MYS,2018,423.0533142,MY
Malaysia,MYS,2019,460.4150085,MY
Malaysia,MYS,2020,396.6132813,MY
Malaysia,MYS,2021,404.434967,MY
Mexico,MEX,1965,178.4483185,MX
Mexico,MEX,1966,186.9939728,MX
Mexico,MEX,1967,200.2763367,MX
Mexico,MEX,1968,217.783905,MX
Mexico,MEX,1969,230.1584473,MX
Mexico,MEX,1970,247.4747314,MX
Mexico,MEX,1971,262.4367676,MX
Mexico,MEX,1972,295.513092,MX
Mexico,MEX,1973,316.2456055,MX
Mexico,MEX,1974,357.2521973,MX
Mexico,MEX,1975,394.2110901,MX
Mexico,MEX,1976,434.2363281,MX
Mexico,MEX,1977,448.2031555,MX
Mexico,MEX,1978,504.6194458,MX
Mexico,MEX,1979,541.5422974,MX
Mexico,MEX,1980,603.6693726,MX
Mexico,MEX,1981,660.8605347,MX
Mexico,MEX,1982,684.2733154,MX
Mexico,MEX,1983,666.7177124,MX
Mexico,MEX,1984,705.730957,MX
Mexico,MEX,1985,734.9804077,MX
Mexico,MEX,1986,744.0882568,MX
Mexico,MEX,1987,780.3210449,MX
Mexico,MEX,1988,778.40271,MX
Mexico,MEX,1989,832.9988403,MX
Mexico,MEX,1990,870.0009766,MX
Mexico,MEX,1991,905.9037476,MX
Mexico,MEX,1992,916.0212402,MX
Mexico,MEX,1993,914.3167114,MX
Mexico,MEX,1994,985.4803467,MX
Mexico,MEX,1995,918.5910034,MX
Mexico,MEX,1996,940.1463623,MX
Mexico,MEX,1997,970.7955322,MX
Mexico,MEX,1998,1021.907471,MX
Mexico,MEX,1999,1012.542908,MX
Mexico,MEX,2000,1060.412354,MX
Mexico,MEX,2001,1042.80957,MX
Mexico,MEX,2002,997.2261963,MX
Mexico,MEX,2003,1023.402588,MX
Mexico,MEX,2004,1064.988281,MX
Mexico,MEX,2005,1090.78479,MX
Mexico,MEX,2006,1079.6427,MX
Mexico,MEX,2007,1121.536743,MX
Mexico,MEX,2008,1118.793213,MX
Mexico,MEX,2009,1080.894775,MX
Mexico,MEX,2010,1085.586548,MX
Mexico,MEX,2011,1103.682739,MX
Mexico,MEX,2012,1121.499268,MX
Mexico,MEX,2013,1090.414673,MX
Mexico,MEX,2014,1041.056396,MX
Mexico,MEX,2015,1029.093994,MX
Mexico,MEX,2016,1036.563354,MX
Mexico,MEX,2017,998.0839233,MX
Mexico,MEX,2018,973.7366943,MX
Mexico,MEX,2019,898.9758301,MX
Mexico,MEX,2020,684.9575806,MX
Mexico,MEX,2021,711.013855,MX
Middle Africa (BP),,1965,24.42253304,
Middle Africa (BP),,1966,24.75400543,
Middle Africa (BP),,1967,25.16091537,
Middle Africa (BP),,1968,25.84991646,
Middle Africa (BP),,1969,26.53152084,
Middle Africa (BP),,1970,26.8868103,
Middle Africa (BP),,1971,31.13373184,
Middle Africa (BP),,1972,32.47327805,
Middle Africa (BP),,1973,33.67831039,
Middle Africa (BP),,1974,34.76333237,
Middle Africa (BP),,1975,33.85295868,
Middle Africa (BP),,1976,34.70041275,
Middle Africa (BP),,1977,37.25892258,
Middle Africa (BP),,1978,44.03119278,
Middle Africa (BP),,1979,44.32114792,
Middle Africa (BP),,1980,44.63439941,
Middle Africa (BP),,1981,47.19791412,
Middle Africa (BP),,1982,43.87052536,
Middle Africa (BP),,1983,50.09715652,
Middle Africa (BP),,1984,45.34930038,
Middle Africa (BP),,1985,50.88671494,
Middle Africa (BP),,1986,48.82077408,
Middle Africa (BP),,1987,49.8698082,
Middle Africa (BP),,1988,52.66911697,
Middle Africa (BP),,1989,53.54094315,
Middle Africa (BP),,1990,48.87480545,
Middle Africa (BP),,1991,46.54509735,
Middle Africa (BP),,1992,46.3758049,
Middle Africa (BP),,1993,48.05034256,
Middle Africa (BP),,1994,47.34375,
Middle Africa (BP),,1995,45.94791794,
Middle Africa (BP),,1996,46.157341,
Middle Africa (BP),,1997,47.71374893,
Middle Africa (BP),,1998,45.09960556,
Middle Africa (BP),,1999,47.7306633,
Middle Africa (BP),,2000,53.74065781,
Middle Africa (BP),,2001,55.4893074,
Middle Africa (BP),,2002,68.83587646,
Middle Africa (BP),,2003,75.71836853,
Middle Africa (BP),,2004,68.78272247,
Middle Africa (BP),,2005,67.79397583,
Middle Africa (BP),,2006,81.79902649,
Middle Africa (BP),,2007,91.62785339,
Middle Africa (BP),,2008,102.9482346,
Middle Africa (BP),,2009,115.1521378,
Middle Africa (BP),,2010,119.939209,
Middle Africa (BP),,2011,129.1230316,
Middle Africa (BP),,2012,141.5721893,
Middle Africa (BP),,2013,159.8827362,
Middle Africa (BP),,2014,169.2940216,
Middle Africa (BP),,2015,164.0909271,
Middle Africa (BP),,2016,151.4221649,
Middle Africa (BP),,2017,141.0032349,
Middle Africa (BP),,2018,140.9959106,
Middle Africa (BP),,2019,147.9267731,
